product>>brand,product>>category,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
Ann Taylor,View All,USD,2017-12-05T18:50:29.904Z,"Relaxed enough for uptown. Sleek enough for downtown. In texturally refined cotton, this essential pair has a touch of stretch for an endlessly flattering fit. Contoured waistband. Front zip with hook-and-bar closure. Front off-seam pockets. Welt coin pocket with pearlized button closure. Back besom pockets. 4 1/2” inseam.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142355|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142355|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142352|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142352|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142353|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142353|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142354|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142354,Pearlized Button City Shorts,59,456882,https://www.anntaylor.com/pearlized-button-city-shorts/456882,Winter White
Ann Taylor,View All,USD,2017-12-05T18:50:34.550Z,"Finished with refined bobble trim, our crepe pleated shorts are a cut above the rest. Elastic grosgrain waistband. Hidden side zipper with hook-and-eye closure. Front pleats. Front off-seam pockets. Back welt pockets. 4&#034; inseam.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135687|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135687|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135686|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135686|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137168|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137168,Crepe Pleated Shorts,59,454230,https://www.anntaylor.com/crepe-pleated-shorts/454230,Jubilee
Ann Taylor,All Shoes,USD,2017-12-05T18:50:38.920Z,"Lead the charge with these sleek haircalf sandals, stylishly spotted in a bold leopard print. Open toe. Padded footbed for complete comfort. Covered 3 1/2&#034; heel.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1109481|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1109481|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112391|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112391|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112392|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112392,Jeanette Leopard Print Haircalf Heeled Sandals,138,452818,https://www.anntaylor.com/jeanette-leopard-print-haircalf-heeled-sandals/452818,Brown Multi
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:43.152Z,"Tied at the neck or styled free and loose, our striped blouse is the perfect desk-to-destination style for the holiday season. Split neck with collar and self ties. Long sleeves with button closure. Back slit with button closure. Shirttail hem. 26 3/4&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132583|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132583|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132584|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132584|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132235|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132235|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132237|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132237,Tie Neck Blouse,79.5,443096,https://www.anntaylor.com/tie-neck-blouse/443096,Essential Evergreen|Ivory White
Ann Taylor,Sweaters,USD,2017-12-05T18:50:47.354Z,A bow-tied neckline brings an extra touch of pretty to this beautifully draped sweater. Drape neck with ties. Long sleeves. Ribbed cuffs and hem. 25 1/2&#034; long.,https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142299|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142299|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135669|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135669|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142297|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142297|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142298|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142298,Bow Neck Sweater,89.5,443496,https://www.anntaylor.com/bow-neck-sweater/443496,Silver Frost Heather|Plum Petal
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:51.496Z,"An artfully ruched neckline puts a modern twist on this wear-with-everything shell, in a refined swan motif. Shirred jewel neck. Sleeveless. Back slit with button closure. 26 1/2&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157645|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157645|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157644|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157644,Swan Ruched Neck Shell,59.5,455700,https://www.anntaylor.com/swan-ruched-neck-shell/455700,Ivory White
Ann Taylor,Sweaters,USD,2017-12-05T18:50:55.559Z,A strappy cutout back meets a sleek mock neck for your wardrobe&#039;s newest allure. Mock neck. Elbow sleeves. V-back cutout. 23 1/2&#034; long.,https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133585|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133585|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132234|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132234|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133513|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133513|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133519|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133519,Mock Neck V-Back Topper,79.5,442891,https://www.anntaylor.com/mock-neck-v-back-topper/442891,Black|Plum Petal
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:59.960Z,"We&#039;ve cinched this flare sleeve top with pretty bow ties, for an effortless look that&#039;s always pulled together. Jewel neck. 3/4 sleeves with flounce cuffs and ties. Back slit with button closure. Shirttail hem. 25 1/4&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1134829|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1134829|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142337|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142337|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143751|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143751|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142336|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142336,Tie Flare Sleeve Top,59.5,454900,https://www.anntaylor.com/tie-flare-sleeve-top/454900,Black|Ivory White
Ann Taylor,Novelty Denim,USD,2017-12-05T18:51:04.154Z,"An all-season essential, our straight leg denim steps out in a newly cropped length that&#039;s finished with a relaxed-yet-polished frayed hem. Front zip with button closure. Belt loops. Classic five-pocket styling. 26&#034; inseam.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1150515|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1150515|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1150514|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1150514|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1148836|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1148836|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157760|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157760,Frayed Crop Jeans in White,89,457529,https://www.anntaylor.com/frayed-crop-jeans-in-white/457529,White
Ann Taylor,Sweaters,USD,2017-12-05T18:51:08.501Z,"Feminine and flattering, our tiered ruffle sweater takes your look to the next level. Jewel neck. 3/4 sleeves. 23 3/4&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137141|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137141|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133568|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133568|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137140|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137140,Tiered Ruffle Sweater,89.5,451606,https://www.anntaylor.com/tiered-ruffle-sweater/451606,Black|Rain Heather
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:51:12.595Z,"With refined texture and a pretty ruffle collar, this easy popover is a perfect way to add romance to your everyday. V-neck with ruffle stand collar and pleat beneath. Long sleeves with button closure. Back yoke with box pleat. Shirttail hem.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1146542|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1146542|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142360|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142360|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1144159|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1144159|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142359|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142359|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1144160|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1144160,Ruffle Neck Popover,79.5,458900,https://www.anntaylor.com/ruffle-neck-popover/458900,Ivory White
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:51:17.036Z,"With jeans or tulle, at happy hour or holiday dinner - our balloon sleeve top is the life of the party. Shirred jewel neck. 3/4 sleeves with shirred sleeve caps and encased elastic cuffs. Back slit with button closure. 25 1/4&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132614|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132614|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133609|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133609,Balloon Sleeve Top,79.5,451855,https://www.anntaylor.com/balloon-sleeve-top/451855,Black
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:51:21.150Z,"Our winter collection highlights feminine silhouettes with intriguing textures, like this finely embroidered top with scalloped trim. Ruffle stand collar with shirring beneath. Tiered short raglan sleeves. Back slit with button closure. 23 1/2&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143764|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143764|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143762|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143762|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143763|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143763,Embroidered Scallop Trim Top,79.5,455757,https://www.anntaylor.com/embroidered-scallop-trim-top/455757,Ivory White
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:51:25.689Z,"Lantern sleeves highlight this blouson top, styled in a softly shirred silhouette. Split neck with neckband. Long sleeves with tunneled elastic cuffs. Drop shoulder with shirring beneath. 26 1/2&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142364|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142364|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1146467|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1146467|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143769|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143769|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143768|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143768,Lantern Sleeve Top,59.5,459039,https://www.anntaylor.com/lantern-sleeve-top/459039,Night Sky|Rose Smoke|Antique Brass
Ann Taylor,All Accessories,USD,2017-12-05T18:51:29.820Z,"Textured with a tonal dot pattern, our plush velvet scarf adds a spot of richness to top off your favorite look.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157650|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1157650,Velvet Dot Scarf,69.5,456599,https://www.anntaylor.com/velvet-dot-scarf/456599,Black
Ann Taylor,All Accessories,USD,2017-12-05T18:51:33.704Z,Floral embroidery adds refined detail and texture to this lightly fringed scarf - in a bouquet of fresh color. Light fringe at ends.,https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132629|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132629,Embroidered Floral Scarf,59.5,454626,https://www.anntaylor.com/embroidered-floral-scarf/454626,Navy Blue
Ann Taylor,All Accessories,USD,2017-12-05T18:51:37.636Z,Play up your look with our silk polka dot scarf - a spot-on accessory for the season.,https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142356|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142356|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1149246|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1149246,Polka Dot Silk Skinny Scarf,29.5,457637,https://www.anntaylor.com/polka-dot-silk-skinny-scarf/457637,Black
Ann Taylor,All Accessories,USD,2017-12-05T18:51:41.553Z,Our pure silk scarf leads the style pack with a wildly flattering cheetah print.,https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142357|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142357,Cheetah Silk Skinny Scarf,29.5,457638,https://www.anntaylor.com/cheetah-silk-skinny-scarf/457638,Soft Maple
